0	0	32.821	0	34.463	0	36.105	0	37.747	0	39.389	0	41.031	0	42.673	0	44.315	0	45.957	0	47.599	0	49.241	0	50.883	0	52.525	0	54.167	0	55.809	0	57.451	0	59.093	0	60.735	0	62.377	0	64.019	0	65.661	0	67.303	0	68.945	0	70.587	0	72.229	0	73.871	0	75.513	0	77.155	0	78.797	0	80.439	0	82.081	0	83.723	0	85.365	0	87.007	0	88.649	0	90.291	0	91.933	0	93.575	0	95.217	4.44089e-16	96.859	-8.88178e-16	98.501	7.10543e-15	100.143	15.1618	101.785	39.1202	103.427	66.1827	105.069	88.2246	106.711	113.183	108.353	145.141	109.995	179.183	111.637	202.225	113.279	210.473	114.921	209.04	116.563	201.34	118.205	179.394	119.847	150.059	121.489	121.069	123.131	101.167	124.773	84.7525	126.415	66.6626	128.057	46.0127	129.699	32.8179	131.341	33	132.983	39.874	134.625	39.7031	136.267	36.5448	137.909	35.1629	139.551	30.1981	141.193	24.7247	142.835	23.612	144.477	25.3266	146.119	24.5796	147.761	19.9777	149.403	11.561	151.045	4.34742	152.687	2.51486	154.329	2.84217e-14	155.971	0	157.613	1.7053e-13	159.255	-5.68434e-14	160.897	1.98952e-13	162.539	-1.13687e-13	164.181	-2.84217e-14	165.823	-1.13687e-13	167.465	0	169.107	0	170.749	8.52651e-14	172.391	1.13687e-13	174.033	2.78147	175.675	9.61258	177.317	10.4919	178.959	8.83677	180.601	5.43875	182.243	1.4309	183.885	1.98952e-13	185.527	0	187.169	4.7078	188.811	9.44024	190.453	7.27368	192.095	3.93161	193.737	5.67548	195.379	7.22442	197.021	5.03392	198.663	6.94461	200.305	9.77186	201.947	8.52711	203.589	4.40881	205.231	1.18117	206.873	0.946595	208.515	3.39911	210.157	4.44762	211.799	1.56319e-13	213.441	-5.68434e-14	215.083	0	216.725	-4.26326e-14	218.367	-4.26326e-14	220.009	2.05429	221.651	6.92918	223.293	5.42138	224.935	0.57182	226.577	1.42109e-14	228.219	-2.84217e-14	229.861	6.27037	231.503	14.5984	233.145	15.3648	234.787	9.7116	236.429	4.00518	238.071	7.10543e-15	239.713	-5.68434e-14	241.355	-7.10543e-15	242.997	-7.10543e-15	244.639	-7.10543e-15	246.281	4.9738e-14	247.923	-3.55271e-14	249.565	-7.10543e-15	251.207	7.10543e-15	252.849	7.10543e-15	254.491	-2.13163e-14	256.133	-7.10543e-15	257.775	-2.13163e-14	259.417	-2.13163e-14	261.059	7.10543e-15	262.701	4.40362	264.343	6.11381	265.985	5.65735	267.627	4.27256	269.269	2.69872	270.911	2.09401	272.553	2.07904	274.195	1.06481	275.837	1.42109e-14	277.479	2.13163e-14	279.121	0	280.763	2.4869e-14	282.405	2.4869e-14	284.047	1.42109e-14	285.689	3.55271e-14	287.331	0.0876252	288.973	3.55271e-14	290.615	1.42109e-14	292.257	0.780878	293.899	3.4394	295.541	3.46942	297.183	2.44883	298.825	1.1722	300.467	2.13163e-14	302.109	0	303.751	-3.55271e-15	305.393	-3.55271e-15	307.035	2.13163e-14	308.677	1.09306	310.319	1.77636e-14	311.961	0	313.603	-3.55271e-15	315.245	1.06422	316.887	2.1939	318.529	2.79106	320.171	4.21829	321.813	6.42796	323.455	5.70782	325.097	4.41036	326.739	4.55655	328.381	5.0836	330.023	4.02688	331.665	3.08532	333.307	2.27554	334.949	1.49231	336.591	1.02688	338.233	1.41036	339.875	-7.10543e-15	341.517	-3.55271e-15	343.159	7.10543e-15	344.801	5.32907e-15	346.443	7.10543e-15	348.085	-1.42109e-14	349.727	7.10543e-15	351.369	1.77636e-15	353.011	5.32907e-15	354.653	-1.42109e-14	356.295	7.10543e-15	357.937	5.32907e-15	359.579	5.32907e-15	361.221	0.611773	362.863	0.0519402	364.505	1.77636e-15	366.147	1.77636e-15	367.789	0.209198	369.431	2.63726	371.073	1.23198	372.715	-5.32907e-15	374.357	-5.32907e-15	375.999	0.886253	377.641	0.886253	379.283	0.231977	380.925	0.0575018	382.567	1.77636e-15	384.209	1.77636e-15	385.851	1.77636e-15	387.493	4.44089e-15	389.135	4.44089e-15	390.777	4.44089e-15	392.419	4.44089e-15	394.061	8.88178e-16	395.703	8.88178e-16	397.345	4.44089e-15	398.987	0.0644202	400.629	0.515155	402.271	1.0575	403.913	1.51515	405.555	2.51709	407.197	1.06442	408.839	0.0644202	410.481	0.517087	412.123	0.519595	413.765	8.88178e-16	415.407	8.88178e-16	417.049	4.44089e-15	418.691	-5.32907e-15	420.333	0.513619	421.975	-5.32907e-15	423.617	1.77636e-15	425.259	1.06442	426.901	1.51709	428.543	1.77636e-15	430.185	4.44089e-15	431.827	8.88178e-16	433.469	1	435.111	2.085	436.753	1.65504	438.395	0.637256	440.037	2.06442	441.679	1.51709	443.321	4.44089e-15	444.963	4.44089e-15	446.605	1.77636e-15	448.247	1.77636e-15	449.889	1.77636e-15	451.531	8.88178e-16	453.173	-8.88178e-16	454.815	8.88178e-16	456.457	4.44089e-15	458.099	4.44089e-15	459.741	4.44089e-15	461.383	1.77636e-15	463.025	-5.32907e-15	464.667	0.0670817	466.309	0.43295	467.951	1.2092	469.593	2.88625	471.235	3.59729	472.877	1.5297	474.519	0.476302	476.161	0.121782	477.803	1.77636e-15	479.445	1.06708	481.087	2.02147	482.729	1.74443	484.371	0.340745	486.013	7.10543e-15	487.655	5.32907e-15	489.297	5.32907e-15	490.939	7.10543e-15	492.581	-1.42109e-14	494.223	-3.55271e-15	495.865	5.32907e-15	497.507	5.32907e-15	499.149	-7.10543e-15	500.791	-7.10543e-15	502.433	0	504.075	3.72786	505.717	8.51133	507.359	10.6232	509.001	10.8457	510.643	11.1887	512.285	13.665	513.927	18.296	515.569	20.296	517.211	20.0502	518.853	18.0502	520.495	14.8129	522.137	9.71574	523.779	4.33742	525.421	0.337416	527.063	4.44089e-15	528.705	8.88178e-16	530.347	-8.88178e-16	531.989	-3.55271e-15	533.631	-3.55271e-15	535.273	-3.55271e-15	536.915	-3.55271e-15	538.557	-3.55271e-15	540.199	4.44089e-16	541.841	4.44089e-16	543.483	4.44089e-16	545.125	4.44089e-16	546.767	4.44089e-16	548.409	0.83044	550.051	1.16669	551.693	1.16669	553.335	0.166691	554.977	4.44089e-16	556.619	4.44089e-16	558.261	4.44089e-16	559.903	0.548604	561.545	1.5486	563.187	0.548604	564.829	0.548604	566.471	4.44089e-16	568.113	4.44089e-16	569.755	4.44089e-16	571.397	4.44089e-16	573.039	0.548604	574.681	1	576.323	4.44089e-16	577.965	4.44089e-16	579.607	4.44089e-16	581.249	4.44089e-16	582.891	4.44089e-16	584.533	4.44089e-16	586.175	4.44089e-16	587.817	4.44089e-16	589.459	4.44089e-16	591.101	0.251808	592.743	4.44089e-16	594.385	1	596.027	1	597.669	1	599.311	1	600.953	1	602.595	1	604.237	4.44089e-16	605.879	0.579312	607.521	0.579312	609.163	0	610.805	4.44089e-16	612.447	4.44089e-16	614.089	4.44089e-16	615.731	4.44089e-16	617.373	4.44089e-16	619.015	4.44089e-16	620.657	0.251808	622.299	0.579312	623.941	0	625.583	0	627.225	0.579312	628.867	4.44089e-16	630.509	4.44089e-16	632.151	4.44089e-16	633.793	4.44089e-16	635.435	4.44089e-16	637.077	4.44089e-16	638.719	0	640.361	0	642.003	0	643.645	1	645.287	0.579312	646.929	4.44089e-16	648.571	4.44089e-16	650.213	4.44089e-16	651.855	0.579312	653.497	0.579312	655.139	0.579312	656.781	0.579312	658.423	0.579312	660.065	0	661.707	0	663.349	0	664.991	0.579312	666.633	0.579312	668.275	4.44089e-16	669.917	0	671.559	0	673.201	0	674.843	0.579312	676.485	0.579312	678.127	0.579312	679.769	0.579312	681.411	0	683.053	0	684.695	0	686.337	0.579312	687.979	0.579312	689.621	0.579312	691.263	0	692.905	0	694.547	0	696.189	0.579312	697.831	0.579312	699.473	0	701.115	0	702.757	0	704.399	0	706.041	4.44089e-16	707.683	4.44089e-16	709.325	0	710.967	0	712.609	0	714.251	0	715.893	0	717.535	0.579312	719.177	0.579312	720.819	0.579312	722.461	0.579312	724.103	4.44089e-16	725.745	1.57931	727.387	1	729.029	1	730.671	0	732.313	0	733.955	0	735.597	0.579312	737.239	0.579312	738.881	0.579312	740.523	0.579312	742.165	0.579312	743.807	0	745.449	0	747.091	0	748.733	0	750.375	0	752.017	0	753.659	0	755.301	0	756.943	0	758.585	0	760.227	0	761.869	0	763.511	0	765.153	0	766.795	0	768.437	0	770.079	0	771.721	0	773.363	0	775.005	0	776.647	0	778.289	0	779.931	0.579312	781.573	0	783.215	0	784.857	0	786.499	0	788.141	1	789.783	0.579312	791.425	0	793.067	0	794.709	0	796.351	1	797.993	0.579312	799.635	0.579312	801.277	0.579312	802.919	0	804.561	0	806.203	0	807.845	0.579312	809.487	1	811.129	1	812.771	1	814.413	0	816.055	0	817.697	0.579312	819.339	0.579312	820.981	0	822.623	0	824.265	0	825.907	0	827.549	0	829.191	0	830.833	0	832.475	0	834.117	0	835.759	0	837.401	0	839.043	0	840.685	1	842.327	1	843.969	1	845.611	0	847.253	0	848.895	0	850.537	0	852.179	0	853.821	0	855.463	0	857.105	0	858.747	0	860.389	0	862.031	0	863.673	0	865.315	0	866.957	0	868.599	0	870.241	0	871.883	0	873.525	0	875.167	0	876.809	0	878.451	0	880.093	0	881.735	0	883.377	0	885.019	0	886.661	0	888.303	0	889.945	0	891.587	0	893.229	0	894.871	0	896.513	0	898.155	0	899.797	0	901.439	0	903.081	0	904.723	0	906.365	0	908.007	0	909.649	0	911.291	0	912.933	0	914.575	0	916.217	0	917.859	0	919.501	0	921.143	0	922.785	0	924.427	0	926.069	0	927.711	0	929.353	1	930.995	1	932.637	0	934.279	0	935.921	0	937.563	0	939.205	0	940.847	0	942.489	0	944.131	0	945.773	0	947.415	0	949.057	0	950.699	0	952.341	0	953.983	0	955.625	0	957.267	0	958.909	0	960.551	0	962.193	0	963.835	0	965.477	0	967.119	0	968.761	0	970.403	0	972.045	0	973.687	0	975.329	0	976.971	0	978.613	0	980.255	0	981.897	0	983.539	0	985.181	0	986.823	0	988.465	0	990.107	0	991.749	0	993.391	0	995.033	0	996.675	0	998.317	0	999.959	0	1001.6	0	1003.24	0	1004.88	0	1006.53	0	1008.17	0	1009.81	0	1011.45	0	1013.09	0	1014.74	0	1016.38	0	1018.02	0	1019.66	0	1021.3	0	1022.95	0	1024.59	0	1026.23	0	1027.87	0	1029.51	0	1031.16	0	1032.8	0	1034.44	0	1036.08	0	1037.72	0	1039.37	0	1041.01	0	1042.65	0	1044.29	0	1045.93	0	1047.58	0	1049.22	0	1050.86	0	1052.5	0	1054.14	0	1055.79	0	1057.43	0	1059.07	0	1060.71	0	1062.35	0	1064	0	1065.64	0	1067.28	0	1068.92	0	1070.56	0	1072.21	0	1073.85	0	1075.49	0	1077.13	0	1078.77	0	1080.42	0	1082.06	0	1083.7	0	1085.34	0	1086.98	0	1088.63	0	1090.27	0	1091.91	0	1093.55	0	1095.19	0	1096.84	0	1098.48	0	1100.12	0	1101.76	0	1103.4	0	1105.05	0	1106.69	0	1108.33	0	1109.97	0	1111.61	0	1113.26	0	1114.9	0	1116.54	0	1118.18	0	1119.82	0	1121.47	0	1123.11	0	1124.75	0	1126.39	0	1128.03	0	1129.68	0	1131.32	0	1132.96	0	1134.6	0	1136.24	0	1137.89	0	1139.53	0	1141.17	0	1142.81	0	1144.45	0	1146.1	0	1147.74	0	1149.38	0	1151.02	0	1152.66	0	1154.31	0	1155.95	0	1157.59	0	1159.23	0	1160.87	0	1162.52	0	1164.16	0	1165.8	0	1167.44	0	1169.08	0	1170.73	0	1172.37	0	1174.01	0	1175.65	0	1177.29	0	1178.94	0	1180.58	0	1182.22	0	1183.86	0	1185.5	0	1187.15	0	1188.79	0	1190.43	0	1192.07	0	1193.71	0	1195.36	0	1197	0	1198.64	0	1200.28	0	1201.92	0	1203.57	0	1205.21	0	1206.85	0	1208.49	0	1210.13	0	1211.78	0	1213.42	0	1215.06	0	1216.7	0	1218.34	0	1219.99	0	1221.63	0	1223.27	0	1224.91	0	1226.55	0	1228.2	0	1229.84	0	1231.48	0	1233.12	0	1234.76	0	1236.41	0	1238.05	0	1239.69	0	1241.33	0	1242.97	0	1244.62	0	1246.26	0	1247.9	0	1249.54	0	1251.18	0	1252.83	0	1254.47	0	1256.11	0	1257.75	0	1259.39	0	1261.04	0	1262.68	0	1264.32	0	1265.96	0	1267.6	0	1269.25	0	1270.89	0	1272.53	0	1274.17	0	1275.81	0	1277.46	0	1279.1	0	1280.74	0	1282.38	0	1284.02	0	1285.67	0	1287.31	0	1288.95	0	1290.59	0	1292.23	0	1293.88	0	1295.52	0	1297.16	0	1298.8	0	1300.44	0	1302.09	0	1303.73	0	1305.37	0	1307.01	0	1308.65	0	1310.3	0	1311.94	0	1313.58	0	1315.22	0	1316.86	0	1318.51	0	1320.15	0	1321.79	0	1323.43	0	1325.07	0	1326.72	0	1328.36	0	1330	0	1331.64	0	1333.28	0	1334.93	0	1336.57	0	1338.21	0	1339.85	0	1341.49	0	1343.14	0	1344.78	0	1346.42	0	1348.06	0	1349.7	0	1351.35	0	1352.99	0	1354.63	0	1356.27	0	1357.91	0	1359.56	0	1361.2	0	1362.84	0	1364.48	0	1366.12	0	1367.77	0	1369.41	0	1371.05	0	1372.69	0	1374.33	0	1375.98	0	1377.62	0	1379.26	0	1380.9	0	1382.54	0	1384.19	0	1385.83	0	1387.47	0	1389.11	0	1390.75	0	1392.4	0	1394.04	0	1395.68	0	1397.32	0	1398.96	0	1400.61	0	1402.25	0	1403.89	0	1405.53	0	1407.17	0	1408.82	0	1410.46	0	1412.1	0	1413.74	0	1415.38	0	1417.03	0	1418.67	0	1420.31	0	1421.95	0	1423.59	0	1425.24	0	1426.88	0	1428.52	0	1430.16	0	1431.8	0	1433.45	0	1435.09	0	1436.73	0	1438.37	0	1440.01	0	1441.66	0	1443.3	0	1444.94	0	1446.58	0	1448.22	0	1449.87	0	1451.51	0	1453.15	0	1454.79	0	1456.43	0	1458.08	0	1459.72	0	1461.36	0	1463	0	1464.64	0	1466.29	0	1467.93	0	1469.57	0	1471.21	0	1472.85	0	1474.5	0	1476.14	0	1477.78	0	1479.42	0	1481.06	0	1482.71	0	1484.35	0	1485.99	0	1487.63	0	1489.27	0	1490.92	0	1492.56	0	1494.2	0	1495.84	0	1497.48	0	1499.13	0	1500.77	0	1502.41	0	1504.05	0	1505.69	0	1507.34	0	1508.98	0	1510.62	0	1512.26	0	1513.9	0	1515.55	0	1517.19	0	1518.83	0	1520.47	0	1522.11	0	1523.76	0	1525.4	0	1527.04	0	1528.68	0	1530.32	0	1531.97	0	1533.61	0	1535.25	0	1536.89	0	1538.53	0	1540.18	0	1541.82	0	1543.46	0	1545.1	0	1546.74	0	1548.39	0	1550.03	0	1551.67	0	1553.31	0	1554.95	0	1556.6	0	1558.24	0	1559.88	0	1561.52	0	1563.16	0	1564.81	0	1566.45	0	1568.09	0	1569.73	0	1571.37	0	1573.02	0	1574.66	0	1576.3	0	1577.94	0	1579.58	0	1581.23	0	1582.87	0	1584.51	0	1586.15	0	1587.79	0	1589.44	0	1591.08	0	1592.72	0	1594.36	0	1596	0	1597.65	0	1599.29	0	1600.93	0	1602.57	0	1604.21	0	1605.86	0	1607.5	0	1609.14	0	1610.78	0	1612.42	0	1614.07	0	1615.71	0	1617.35	0	1618.99	0	1620.63	0	1622.28	0	1623.92	0	1625.56	0	1627.2	0	1628.84	0	1630.49	0	1632.13	0	1633.77	0	1635.41	0	1637.05	0	1638.7	0	1640.34	0	1641.98	0	1643.62	0	1645.26	0	1646.91	0	1648.55	0	1650.19	0	1651.83	0	1653.47	0	1655.12	0	1656.76	0	1658.4	0	1660.04	0	1661.68	0	1663.33	0	1664.97	0	1666.61	0	1668.25	0	1669.89	0	1671.54	0	1673.18	0	
