1.9268349416012853e-10	0.0003349398903083056	3.50994014297612e-07	2.331281190154395e-27	3.9506928544569275e-13	1.2648647875578023e-17	2.6259676754783037e-24	4.4199605926376105e-28	7.941586419692073e-30	0.0	2.1060860772829116e-22	1.1867420329043313e-14	4.4331865891225993e-26	3.5510878959588155e-11	5.669190668940085e-15	4.532165827797908e-15
3.0123780209780635e-15	2.4492889406100074e-15	0.0	0.0	0.0	0.0	0.0	3.0572133987884785e-23	0.0	1.3080570697779348e-12	0.0	0.0	0.0	1.0123462473760142e-25	0.0	4.4585332890486e-22
9.726931648914965e-15	7.566548776427595e-11	2.2491695850282563e-32	2.0179940535334754e-35	0.0	6.758159812970299e-39	0.0	1.9674673473642913e-36	0.0	0.0	0.0	1.101912307469399e-35	2.4880786546641064e-22	2.8352489765304367e-37	6.917979448296805e-23	1.037293714034604e-06
0.0	7.416361573376266e-23	0.0	0.0	1.0334542543232382e-35	0.0	3.2626081035531495e-35	6.78653240744493e-37	2.3372429275595124e-23	4.232637303638595e-30	9.67333235857914e-19	0.0	0.0	0.0	0.0	4.789318807749597e-28
0.0	0.0	0.0	7.1755412375432e-34	0.0	5.518127708490576e-37	0.0	0.0	0.0	0.0	0.0	0.0	1.857402617322816e-37	0.0	0.0	1.061064620498306e-15
0.0	5.426097061903249e-36	0.0	0.0	5.644116753326312e-30	7.514915164348027e-26	2.790424737789059e-26	1.5503152932252566e-21	8.710827388881395e-21	3.1289665137875948e-27	1.348852731198506e-32	8.657921261425907e-36	2.318606356300891e-28	7.107809608253825e-28	0.0	1.0544231346649952e-30
0.0	0.0	0.0	3.454442587303131e-32	0.0	6.999127335191487e-30	3.1316273684254076e-36	1.886962363081206e-29	5.866145866041265e-33	1.193831373928894e-34	1.633462541798835e-33	0.0	0.0	0.0	0.0	0.0
0.0	5.642037194357673e-27	0.0	1.3820320936854938e-30	4.272470134597918e-34	7.489232893781797e-14	1.7365612887365538e-22	1.1555727451046782e-15	3.0197057961783846e-12	3.667591204676547e-20	9.519259115309396e-26	5.441661205473791e-37	0.0031721596606075764	2.4819420049356426e-32	7.406507187043194e-27	0.0
0.0	0.0	0.0	8.46915835245023e-33	0.0	1.3635653637751556e-18	1.5644402524188832e-24	2.370613705338087e-09	0.00028909664251841605	6.655372919439628e-10	6.748525895989785e-16	0.0	6.151813947625612e-20	0.0	1.4148999373801351e-27	0.0
0.0	0.0	0.0	2.5381641533721645e-25	0.0	6.611501390807462e-08	5.633366139466427e-21	8.46758484840393e-05	0.9998974800109863	3.795564771280624e-05	4.829782949446193e-13	0.0	4.4912938620270875e-21	0.0	0.0	0.0
0.0	0.0	0.0	1.5033149543455138e-38	3.489841263471675e-35	2.7555811911287664e-18	1.4530387156116787e-23	6.426152145133646e-12	0.00029376440215855837	1.5788828306839003e-13	2.817566795895453e-22	0.0	2.229990661063112e-24	0.0	0.0	0.0
3.7227041111212444e-13	0.0	0.0	0.0	0.0	4.537182499258672e-30	0.0	3.272101561050612e-30	1.0241796774646663e-29	1.2648969577315909e-27	3.473697713742058e-31	0.0	7.172592638533857e-32	0.0	6.704893503283111e-34	2.3555307023310218e-37
1.1775384539961178e-21	0.0	1.3720546386950363e-33	0.0	0.0	1.3682895679051718e-28	0.0	5.797331281342433e-28	9.247114621244637e-23	7.191983923952807e-34	7.337422219647684e-32	0.0	3.4835228980154963e-28	0.0	0.001282300567254424	0.0
3.4576125296226223e-10	0.0	0.0	1.9175201375251604e-35	0.0	5.780673419312194e-38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.388666556718145e-27	0.0	1.9836893286828275e-32
4.255236854078248e-05	4.72896678413437e-12	0.0	1.3938721768389535e-28	0.0	1.7592958686894298e-17	0.0	1.5128335328301244e-26	5.286963342470212e-32	1.3026902875134658e-29	1.1909617442626972e-33	0.0	0.0	0.0	7.792649234908648e-22	3.171717161032827e-39
2.073607241470654e-08	9.844899068411905e-06	3.607016260870127e-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1760495530918306e-26	1.6329730101460882e-07	1.1036615686025458e-14
